;;;;GASTOS DE PRESTACIONES POR DESEMPLEO ( miles de euros) POR PROVINCIA Y TIPO DE PRESTACIÓN;;;;;;
201009;Septiembre de 2010;1;Andalucía;21;Huelva;41700;24362;11201;1032;5105
201009;Septiembre de 2010;1;Andalucía;23;Jaén;42956;19769;12049;1337;9801
201009;Septiembre de 2010;1;Andalucía;29;Málaga;94810;57672;27983;3604;5551
201009;Septiembre de 2010;1;Andalucía;41;Sevilla;121218;66517;35028;4413;15260
201009;Septiembre de 2010;2;Aragón;22;Huesca;9216;7519;1609;88;0
201009;Septiembre de 2010;2;Aragón;44;Teruel;5552;4197;1305;50;0
201009;Septiembre de 2010;2;Aragón;50;Zaragoza;48043;38171;9218;654;0
201009;Septiembre de 2010;3;Asturias, Principado de;33;Asturias;47238;33929;12413;896;0
201009;Septiembre de 2010;4;Balears, Illes;7;Balears, Illes;50850;38204;11942;704;0
201009;Septiembre de 2010;5;Canarias;35;Palmas, Las;71792;43903;24062;3827;0
201009;Septiembre de 2010;5;Canarias;38;Santa Cruz de Tenerife;64837;41684;20796;2357;0
201009;Septiembre de 2010;6;Cantabria;39;Cantabria;24390;18733;5160;497;0
201009;Septiembre de 2010;7;Castilla y León;5;Ávila;7103;4934;2006;163;0
201009;Septiembre de 2010;7;Castilla y León;9;Burgos;16422;13040;3125;257;0
201009;Septiembre de 2010;7;Castilla y León;24;León;20917;15489;5023;405;0
201009;Septiembre de 2010;7;Castilla y León;34;Palencia;6025;4419;1435;171;0
201009;Septiembre de 2010;7;Castilla y León;37;Salamanca;13785;9730;3562;493;0
201009;Septiembre de 2010;7;Castilla y León;40;Segovia;5301;4188;1057;56;0
201009;Septiembre de 2010;7;Castilla y León;42;Soria;3036;2354;638;44;0
201009;Septiembre de 2010;7;Castilla y León;47;Valladolid;22596;17816;4210;570;0
201009;Septiembre de 2010;7;Castilla y León;49;Zamora;6534;4626;1724;184;0
201009;Septiembre de 2010;8;Castilla - La Mancha;2;Albacete;20510;13514;6317;679;0
201009;Septiembre de 2010;8;Castilla - La Mancha;13;Ciudad Real;23155;14917;7635;603;0
201009;Septiembre de 2010;8;Castilla - La Mancha;16;Cuenca;8072;5366;2525;181;0
201009;Septiembre de 2010;8;Castilla - La Mancha;19;Guadalajara;14005;10914;2989;102;0
201009;Septiembre de 2010;8;Castilla - La Mancha;45;Toledo;37707;27068;10011;628;0
201009;Septiembre de 2010;9;Cataluña;8;Barcelona;342359;275459;64204;2696;0
201009;Septiembre de 2010;9;Cataluña;17;Girona;40777;31394;9115;268;0
201009;Septiembre de 2010;9;Cataluña;25;Lleida;18612;14447;3962;203;0
201009;Septiembre de 2010;9;Cataluña;43;Tarragona;45669;34739;10367;563;0
201009;Septiembre de 2010;10;Comunitat Valenciana;3;Alicante/Alacant;103454;69043;30038;4373;0
201009;Septiembre de 2010;10;Comunitat Valenciana;12;Castellón/Castelló;43261;33679;9276;306;0
201009;Septiembre de 2010;10;Comunitat Valenciana;46;Valencia/Valéncia;158063;119676;35409;2978;0
201009;Septiembre de 2010;11;Extremadura;6;Badajoz;39926;19624;13064;2150;5088
201009;Septiembre de 2010;11;Extremadura;10;Cáceres;22651;12288;6468;648;3247
201009;Septiembre de 2010;12;Galicia;15;Coruña, A;49181;35639;12260;1282;0
201009;Septiembre de 2010;12;Galicia;27;Lugo;11764;8390;3077;297;0
201009;Septiembre de 2010;12;Galicia;32;Ourense;12768;8275;4050;443;0
201009;Septiembre de 2010;12;Galicia;36;Pontevedra;48442;34979;12221;1242;0
201009;Septiembre de 2010;13;Madrid, Comunidad de;28;Madrid;325154;267235;55019;2900;0
201009;Septiembre de 2010;14;Murcia, Región de;30;Murcia;85860;63768;20057;2035;0
201009;Septiembre de 2010;15;Navarra, Comunidad Foral de;31;Navarra;32293;26280;5750;263;0
201009;Septiembre de 2010;16;País Vasco;1;Araba/Álava;14620;12061;2492;67;0
201009;Septiembre de 2010;16;País Vasco;20;Gipuzkoa;32149;26823;5078;248;0
201009;Septiembre de 2010;16;País Vasco;48;Bizkaia;50490;42126;7978;386;0
201009;Septiembre de 2010;17;Rioja, La;26;Rioja, La;14678;11655;2830;193;0
201009;Septiembre de 2010;18;Ceuta;51;Ceuta;3408;1459;1796;153;0
201009;Septiembre de 2010;19;Melilla;52;Melilla;2977;1379;1369;229;0
201010;Octubre de 2010;1;Andalucía;4;Almería;45230;26808;14689;1485;2248
201010;Octubre de 2010;1;Andalucía;11;Cádiz;78228;42606;25170;5381;5071
201010;Octubre de 2010;1;Andalucía;14;Córdoba;51315;23701;14661;1727;11226
201010;Octubre de 2010;1;Andalucía;18;Granada;58050;30733;17869;1796;7652
201010;Octubre de 2010;1;Andalucía;21;Huelva;38761;21657;11294;1043;4767
201010;Octubre de 2010;1;Andalucía;23;Jaén;42516;19396;12113;1366;9641
201010;Octubre de 2010;1;Andalucía;29;Málaga;96456;58770;28735;3751;5200
201010;Octubre de 2010;1;Andalucía;41;Sevilla;120026;64978;34892;4533;15623
201010;Octubre de 2010;2;Aragón;22;Huesca;9872;8011;1772;89;0
201010;Octubre de 2010;2;Aragón;44;Teruel;5482;4078;1354;50;0
201010;Octubre de 2010;2;Aragón;50;Zaragoza;48483;38357;9439;687;0
201010;Octubre de 2010;3;Asturias, Principado de;33;Asturias;49579;35829;12805;945;0
201010;Octubre de 2010;4;Balears, Illes;7;Balears, Illes;57872;42975;14151;746;0
201010;Octubre de 2010;5;Canarias;35;Palmas, Las;70361;42310;24120;3931;0
201010;Octubre de 2010;5;Canarias;38;Santa Cruz de Tenerife;64055;40540;21081;2434;0
201010;Octubre de 2010;6;Cantabria;39;Cantabria;25560;19542;5504;514;0
201010;Octubre de 2010;7;Castilla y León;5;Ávila;7177;4983;2014;180;0
201010;Octubre de 2010;7;Castilla y León;9;Burgos;16710;13213;3229;268;0
201010;Octubre de 2010;7;Castilla y León;24;León;21285;15736;5144;405;0
201010;Octubre de 2010;7;Castilla y León;34;Palencia;6273;4625;1474;174;0
201010;Octubre de 2010;7;Castilla y León;37;Salamanca;14133;9880;3755;498;0
201010;Octubre de 2010;7;Castilla y León;40;Segovia;5417;4273;1088;56;0
201010;Octubre de 2010;7;Castilla y León;42;Soria;3256;2538;672;46;0
201010;Octubre de 2010;7;Castilla y León;47;Valladolid;22628;17712;4328;588;0
201010;Octubre de 2010;7;Castilla y León;49;Zamora;6790;4821;1776;193;0
201010;Octubre de 2010;8;Castilla - La Mancha;2;Albacete;21012;13838;6468;706;0
201010;Octubre de 2010;8;Castilla - La Mancha;13;Ciudad Real;24385;15679;8074;632;0
201010;Octubre de 2010;8;Castilla - La Mancha;16;Cuenca;8270;5396;2684;190;0
201010;Octubre de 2010;8;Castilla - La Mancha;19;Guadalajara;13992;10834;3038;120;0
201010;Octubre de 2010;8;Castilla - La Mancha;45;Toledo;38009;27023;10345;641;0
201010;Octubre de 2010;9;Cataluña;8;Barcelona;347013;277789;66373;2851;0
201010;Octubre de 2010;9;Cataluña;17;Girona;43726;33050;10392;284;0
201010;Octubre de 2010;9;Cataluña;25;Lleida;20451;15909;4332;210;0
201010;Octubre de 2010;9;Cataluña;43;Tarragona;47261;35513;11139;609;0
201010;Octubre de 2010;10;Comunitat Valenciana;3;Alicante/Alacant;103504;68628;30407;4469;0
201010;Octubre de 2010;10;Comunitat Valenciana;12;Castellón/Castelló;41089;31702;9056;331;0
201010;Octubre de 2010;10;Comunitat Valenciana;46;Valencia/Valéncia;150216;113059;34031;3126;0
201010;Octubre de 2010;11;Extremadura;6;Badajoz;42187;21236;13456;2163;5332
201010;Octubre de 2010;11;Extremadura;10;Cáceres;23043;12841;6483;667;3052
201010;Octubre de 2010;12;Galicia;15;Coruña, A;50526;36642;12564;1320;0
201010;Octubre de 2010;12;Galicia;27;Lugo;12315;8808;3200;307;0
201010;Octubre de 2010;12;Galicia;32;Ourense;13145;8484;4210;451;0
201010;Octubre de 2010;12;Galicia;36;Pontevedra;50909;36823;12793;1293;0
201010;Octubre de 2010;13;Madrid, Comunidad de;28;Madrid;323231;265140;55021;3070;0
201010;Octubre de 2010;14;Murcia, Región de;30;Murcia;82807;60463;20182;2162;0
201010;Octubre de 2010;15;Navarra, Comunidad Foral de;31;Navarra;31541;25495;5783;263;0
201010;Octubre de 2010;16;País Vasco;1;Araba/Álava;14957;12352;2529;76;0
201010;Octubre de 2010;16;País Vasco;20;Gipuzkoa;33243;27872;5113;258;0
201010;Octubre de 2010;16;País Vasco;48;Bizkaia;50361;41868;8100;393;0
201010;Octubre de 2010;17;Rioja, La;26;Rioja, La;14292;11320;2765;207;0
201010;Octubre de 2010;18;Ceuta;51;Ceuta;3417;1480;1788;149;0
201010;Octubre de 2010;19;Melilla;52;Melilla;3097;1453;1397;247;0
201011;Noviembre de 2010;1;Andalucía;4;Almería;42145;24115;14229;1563;2238
201011;Noviembre de 2010;1;Andalucía;11;Cádiz;80443;43950;25839;5585;5069
201011;Noviembre de 2010;1;Andalucía;14;Córdoba;50270;23146;14507;1801;10816
201011;Noviembre de 2010;1;Andalucía;18;Granada;57439;30472;17608;1899;7460
201011;Noviembre de 2010;1;Andalucía;21;Huelva;39476;21561;11742;1107;5066
201011;Noviembre de 2010;1;Andalucía;23;Jaén;41180;19193;11654;1405;8928
201011;Noviembre de 2010;1;Andalucía;29;Málaga;101065;62296;29615;3935;5219
201011;Noviembre de 2010;1;Andalucía;41;Sevilla;121633;65625;36155;4701;15152
201011;Noviembre de 2010;2;Aragón;22;Huesca;10035;8149;1791;95;0
201011;Noviembre de 2010;2;Aragón;44;Teruel;5709;4228;1427;54;0
201011;Noviembre de 2010;2;Aragón;50;Zaragoza;49622;39134;9762;726;0
201011;Noviembre de 2010;3;Asturias, Principado de;33;Asturias;50940;36940;13010;990;0
201011;Noviembre de 2010;4;Balears, Illes;7;Balears, Illes;84939;62993;21147;799;0
201011;Noviembre de 2010;5;Canarias;35;Palmas, Las;69512;41753;23612;4147;0
201011;Noviembre de 2010;5;Canarias;38;Santa Cruz de Tenerife;63233;39611;21063;2559;0
201011;Noviembre de 2010;6;Cantabria;39;Cantabria;26239;19991;5707;541;0
201011;Noviembre de 2010;7;Castilla y León;5;Ávila;7449;5187;2077;185;0
201011;Noviembre de 2010;7;Castilla y León;9;Burgos;17524;13812;3429;283;0
201011;Noviembre de 2010;7;Castilla y León;24;León;23073;17235;5376;462;0
201011;Noviembre de 2010;7;Castilla y León;34;Palencia;6694;4976;1530;188;0
201011;Noviembre de 2010;7;Castilla y León;37;Salamanca;14505;10155;3832;518;0
201011;Noviembre de 2010;7;Castilla y León;40;Segovia;5813;4588;1164;61;0
201011;Noviembre de 2010;7;Castilla y León;42;Soria;3450;2708;692;50;0
201011;Noviembre de 2010;7;Castilla y León;47;Valladolid;24180;19064;4506;610;0
201011;Noviembre de 2010;7;Castilla y León;49;Zamora;7149;5120;1825;204;0
201011;Noviembre de 2010;8;Castilla - La Mancha;2;Albacete;21537;14154;6624;759;0
201011;Noviembre de 2010;8;Castilla - La Mancha;13;Ciudad Real;25627;16403;8542;682;0
201011;Noviembre de 2010;8;Castilla - La Mancha;16;Cuenca;8511;5515;2795;201;0
201011;Noviembre de 2010;8;Castilla - La Mancha;19;Guadalajara;14192;10987;3077;128;0
201011;Noviembre de 2010;8;Castilla - La Mancha;45;Toledo;40149;28290;11159;700;0
201011;Noviembre de 2010;9;Cataluña;8;Barcelona;345358;275064;67222;3072;0
201011;Noviembre de 2010;9;Cataluña;17;Girona;47007;35061;11632;314;0
201011;Noviembre de 2010;9;Cataluña;25;Lleida;21250;16324;4696;230;0
201011;Noviembre de 2010;9;Cataluña;43;Tarragona;51333;38155;12541;637;0
201011;Noviembre de 2010;10;Comunitat Valenciana;3;Alicante/Alacant;105376;68933;31702;4741;0
201011;Noviembre de 2010;10;Comunitat Valenciana;12;Castellón/Castelló;41060;31195;9482;383;0
201011;Noviembre de 2010;10;Comunitat Valenciana;46;Valencia/Valéncia;147873;110338;34214;3321;0
201011;Noviembre de 2010;11;Extremadura;6;Badajoz;43705;22061;13882;2194;5568
201011;Noviembre de 2010;11;Extremadura;10;Cáceres;23761;13239;6681;699;3142
201011;Noviembre de 2010;12;Galicia;15;Coruña, A;51639;37531;12749;1359;0
201011;Noviembre de 2010;12;Galicia;27;Lugo;12753;9175;3256;322;0
201011;Noviembre de 2010;12;Galicia;32;Ourense;13401;8688;4235;478;0
201011;Noviembre de 2010;12;Galicia;36;Pontevedra;52433;37936;13142;1355;0
201011;Noviembre de 2010;13;Madrid, Comunidad de;28;Madrid;322978;263233;56493;3252;0
201011;Noviembre de 2010;14;Murcia, Región de;30;Murcia;83929;60583;20944;2402;0
201011;Noviembre de 2010;15;Navarra, Comunidad Foral de;31;Navarra;31718;25720;5722;276;0
201011;Noviembre de 2010;16;País Vasco;1;Araba/Álava;14668;12041;2555;72;0
201011;Noviembre de 2010;16;País Vasco;20;Gipuzkoa;32900;27493;5137;270;0
201011;Noviembre de 2010;16;País Vasco;48;Bizkaia;50082;41500;8181;401;0
201011;Noviembre de 2010;17;Rioja, La;26;Rioja, La;15249;11987;3044;218;0
201011;Noviembre de 2010;18;Ceuta;51;Ceuta;3156;1390;1622;144;0
201011;Noviembre de 2010;19;Melilla;52;Melilla;2868;1361;1259;248;0
201012;Diciembre de 2010;1;Andalucía;4;Almería;40705;23326;13635;1601;2143
201012;Diciembre de 2010;1;Andalucía;11;Cádiz;81035;44965;25491;5696;4883
201012;Diciembre de 2010;1;Andalucía;14;Córdoba;47513;22506;13479;1816;9712
201012;Diciembre de 2010;1;Andalucía;18;Granada;55587;29731;16859;1946;7051
201012;Diciembre de 2010;1;Andalucía;21;Huelva;40011;22331;11629;1132;4919
201012;Diciembre de 2010;1;Andalucía;23;Jaén;33471;16306;9035;1373;6757
201012;Diciembre de 2010;1;Andalucía;29;Málaga;102623;64093;29444;4084;5002
201012;Diciembre de 2010;1;Andalucía;41;Sevilla;121066;64925;36046;4828;15267
201012;Diciembre de 2010;2;Aragón;22;Huesca;9947;8118;1733;96;0
201012;Diciembre de 2010;2;Aragón;44;Teruel;6097;4546;1491;60;0
201012;Diciembre de 2010;2;Aragón;50;Zaragoza;49324;38861;9702;761;0
201012;Diciembre de 2010;3;Asturias, Principado de;33;Asturias;51194;37064;13089;1041;0
201012;Diciembre de 2010;4;Balears, Illes;7;Balears, Illes;101032;76148;24038;846;0
201012;Diciembre de 2010;5;Canarias;35;Palmas, Las;68634;41345;23038;4251;0
201012;Diciembre de 2010;5;Canarias;38;Santa Cruz de Tenerife;61735;38522;20581;2632;0
201012;Diciembre de 2010;6;Cantabria;39;Cantabria;27352;20945;5835;572;0
201012;Diciembre de 2010;7;Castilla y León;5;Ávila;7946;5494;2248;204;0
201012;Diciembre de 2010;7;Castilla y León;9;Burgos;17749;13999;3451;299;0
201012;Diciembre de 2010;7;Castilla y León;24;León;24585;18643;5456;486;0
201012;Diciembre de 2010;7;Castilla y León;34;Palencia;7052;5252;1607;193;0
201012;Diciembre de 2010;7;Castilla y León;37;Salamanca;15188;10756;3884;548;0
201012;Diciembre de 2010;7;Castilla y León;40;Segovia;6138;4924;1148;66;0
201012;Diciembre de 2010;7;Castilla y León;42;Soria;3664;2888;726;50;0
201012;Diciembre de 2010;7;Castilla y León;47;Valladolid;24502;19374;4490;638;0
201012;Diciembre de 2010;7;Castilla y León;49;Zamora;7704;5554;1920;230;0
201012;Diciembre de 2010;8;Castilla - La Mancha;2;Albacete;21827;14549;6491;787;0
201012;Diciembre de 2010;8;Castilla - La Mancha;13;Ciudad Real;26499;17311;8469;719;0
201012;Diciembre de 2010;8;Castilla - La Mancha;16;Cuenca;8876;5833;2833;210;0
201012;Diciembre de 2010;8;Castilla - La Mancha;19;Guadalajara;14190;10992;3071;127;0
201012;Diciembre de 2010;8;Castilla - La Mancha;45;Toledo;39211;27600;10880;731;0
201012;Diciembre de 2010;9;Cataluña;8;Barcelona;340731;271147;66359;3225;0
201012;Diciembre de 2010;9;Cataluña;17;Girona;47998;36241;11421;336;0
201012;Diciembre de 2010;9;Cataluña;25;Lleida;20460;15702;4523;235;0
201012;Diciembre de 2010;9;Cataluña;43;Tarragona;52132;38905;12533;694;0
201012;Diciembre de 2010;10;Comunitat Valenciana;3;Alicante/Alacant;104052;67953;31168;4931;0
201012;Diciembre de 2010;10;Comunitat Valenciana;12;Castellón/Castelló;39890;30342;9133;415;0
201012;Diciembre de 2010;10;Comunitat Valenciana;46;Valencia/Valéncia;143421;107127;32865;3429;0
201012;Diciembre de 2010;11;Extremadura;6;Badajoz;44115;22354;14076;2255;5430
201012;Diciembre de 2010;11;Extremadura;10;Cáceres;24305;13441;6800;725;3339
201012;Diciembre de 2010;12;Galicia;15;Coruña, A;52786;38642;12734;1410;0
201012;Diciembre de 2010;12;Galicia;27;Lugo;12936;9333;3265;338;0
201012;Diciembre de 2010;12;Galicia;32;Ourense;13633;8897;4249;487;0
201012;Diciembre de 2010;12;Galicia;36;Pontevedra;53779;39038;13331;1410;0
201012;Diciembre de 2010;13;Madrid, Comunidad de;28;Madrid;315748;256869;55456;3423;0
201012;Diciembre de 2010;14;Murcia, Región de;30;Murcia;78824;56302;20073;2449;0
201012;Diciembre de 2010;15;Navarra, Comunidad Foral de;31;Navarra;32755;26493;5969;293;0
201012;Diciembre de 2010;16;País Vasco;1;Araba/Álava;14481;11897;2508;76;0
201012;Diciembre de 2010;16;País Vasco;20;Gipuzkoa;32374;26975;5119;280;0
201012;Diciembre de 2010;16;País Vasco;48;Bizkaia;50107;41498;8195;414;0
201012;Diciembre de 2010;17;Rioja, La;26;Rioja, La;15181;11969;2990;222;0
201012;Diciembre de 2010;18;Ceuta;51;Ceuta;2943;1309;1495;139;0
201012;Diciembre de 2010;19;Melilla;52;Melilla;2775;1307;1237;231;0
